index,model,file,prompt,clap_similarity
18,AudioLDM2-music,018__piano trio violin cello piano_ chamber hall_ romantic era_ e.wav,"piano trio violin cello piano, chamber hall, romantic era, emotional performance",0.263998806476593
19,AudioLDM1,019__string quartet two violins viola cello_ large hall_ classica.wav,"string quartet two violins viola cello, large hall, classical period, precise ensemble",0.6004617810249329
19,AudioLDM2-music,019__string quartet two violins viola cello_ large hall_ classica.wav,"string quartet two violins viola cello, large hall, classical period, precise ensemble",0.2146722823381424
20,AudioLDM1,020__acoustic guitar fingerpicking_ gentle tempo_ natural tone_ s.wav,"acoustic guitar fingerpicking, gentle tempo, natural tone, studio space",0.4971511960029602
20,AudioLDM2-music,020__acoustic guitar fingerpicking_ gentle tempo_ natural tone_ s.wav,"acoustic guitar fingerpicking, gentle tempo, natural tone, studio space",0.07627503573894501
21,AudioLDM1,021__marimba soft pattern_ dry studio_ resonant wood tone.wav,"marimba soft pattern, dry studio, resonant wood tone",0.6563648581504822
21,AudioLDM2-music,021__marimba soft pattern_ dry studio_ resonant wood tone.wav,"marimba soft pattern, dry studio, resonant wood tone",0.42807066440582275
22,AudioLDM1,022__harp glissandi_ lush hall_ shimmering resonance.wav,"harp glissandi, lush hall, shimmering resonance",0.2794756293296814
22,AudioLDM2-music,022__harp glissandi_ lush hall_ shimmering resonance.wav,"harp glissandi, lush hall, shimmering resonance",0.21659064292907715
23,AudioLDM1,023__solo saxophone mellow ballad tone_ small club ambience.wav,"solo saxophone mellow ballad tone, small club ambience",0.6504108309745789
23,AudioLDM2-music,023__solo saxophone mellow ballad tone_ small club ambience.wav,"solo saxophone mellow ballad tone, small club ambience",0.44559603929519653
24,AudioLDM1,024__string bass pizzicato walking line_ dry studio_ rhythmic gro.wav,"string bass pizzicato walking line, dry studio, rhythmic groove",0.547950267791748
24,AudioLDM2-music,024__string bass pizzicato walking line_ dry studio_ rhythmic gro.wav,"string bass pizzicato walking line, dry studio, rhythmic groove",0.238031804561615
25,AudioLDM1,025__timpani soft rolls_ concert hall_ orchestral texture.wav,"timpani soft rolls, concert hall, orchestral texture",0.6155939102172852
25,AudioLDM2-music,025__timpani soft rolls_ concert hall_ orchestral texture.wav,"timpani soft rolls, concert hall, orchestral texture",0.2864285111427307
26,AudioLDM1,026__ambient pads evolving texture_ wide stereo_ gentle reverb.wav,"ambient pads evolving texture, wide stereo, gentle reverb",0.3963858485221863
26,AudioLDM2-music,026__ambient pads evolving texture_ wide stereo_ gentle reverb.wav,"ambient pads evolving texture, wide stereo, gentle reverb",0.5185021162033081
27,AudioLDM1,027__minimal piano and pads_ slow evolving harmony_ instrumental .wav,"minimal piano and pads, slow evolving harmony, instrumental atmosphere",0.465743750333786
27,AudioLDM2-music,027__minimal piano and pads_ slow evolving harmony_ instrumental .wav,"minimal piano and pads, slow evolving harmony, instrumental atmosphere",0.47962936758995056
28,AudioLDM1,028__granular string texture_ shimmering spacious hall.wav,"granular string texture, shimmering spacious hall",0.33334261178970337
28,AudioLDM2-music,028__granular string texture_ shimmering spacious hall.wav,"granular string texture, shimmering spacious hall",-0.05624333769083023
29,AudioLDM1,029__felt piano intimate close-mic_ soft pedal_ delicate timbre.wav,"felt piano intimate close-mic, soft pedal, delicate timbre",0.6745767593383789
29,AudioLDM2-music,029__felt piano intimate close-mic_ soft pedal_ delicate timbre.wav,"felt piano intimate close-mic, soft pedal, delicate timbre",0.3781638741493225
